time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.364614,-1.0929,0.3764,0.5623,1.285
6.374638,-0.8927,0.6500,0.3070,1.146
6.384412,-0.9438,0.4965,0.2526,1.096
6.394820,-1.0598,0.0727,0.0663,1.064
6.409582,-0.8401,-0.4349,-0.2925,0.990
6.414547,-0.7323,-0.3650,-0.4431,0.930
6.424329,-0.5676,-0.4192,-0.4284,0.825
6.435169,-0.5704,-0.2759,-0.1693,0.656
6.446178,-0.1962,-0.2008,0.1068,0.300
6.455512,-0.1216,-0.2794,0.2681,0.406
6.463998,0.1411,-0.3556,0.4800,0.614
6.474428,0.3971,-0.4382,0.5339,0.797
6.484667,0.6028,-0.4007,0.3343,0.797
6.496004,0.7255,-0.6123,-0.0614,0.951
6.509735,0.8070,-0.7206,-0.2747,1.116
6.514667,0.4615,-0.6303,-0.2292,0.814
6.524296,0.3398,-0.2679,0.1733,0.466
6.534511,0.2034,-0.1296,0.2767,0.367
6.545594,0.2665,-0.1578,0.2220,0.381
6.557084,0.3466,-0.2041,0.0740,0.409
6.564072,-0.0513,0.0407,0.1965,0.207
6.577166,-0.2501,0.2161,-0.1095,0.348
6.634014,-0.1997,0.0988,-0.1952,0.296
6.634997,-0.2146,0.0981,-0.1947,0.306
6.635266,-0.2281,0.0967,-0.1942,0.315
6.635580,-0.2418,0.0951,-0.1937,0.324
6.635832,-0.2529,0.0938,-0.1933,0.332
6.636082,-0.2664,0.0911,-0.1928,0.341
6.644367,0.4154,-0.3410,0.3490,0.641
6.654609,0.4263,-0.1294,0.4767,0.652
6.664472,0.4509,-0.0753,0.4777,0.661
6.675087,0.2287,0.0933,0.1893,0.311
6.684670,0.0749,0.4879,-0.0750,0.499
6.694633,0.1346,-0.1698,0.0054,0.217
6.710126,0.1706,0.1073,-0.3905,0.439
6.715461,0.2533,0.1369,0.0515,0.292
6.724926,0.6610,-0.1763,-0.0905,0.690
6.734959,0.6342,-0.1782,-0.0888,0.665
6.744167,0.0639,-0.0330,0.3391,0.347
6.755293,-0.0345,-0.2832,0.0870,0.298
6.764384,0.2611,-0.4419,-0.1507,0.535
6.775066,-0.1727,-0.5555,-0.0197,0.582
6.784482,-0.3642,-0.4934,0.0417,0.615
6.795317,-0.4228,-0.1788,0.0047,0.459
6.811396,-0.5003,0.0435,0.0200,0.503
6.814306,-0.6743,0.2312,-0.1949,0.739
6.824223,-0.6633,0.3275,-0.2380,0.777
6.834375,-0.4388,0.3276,-0.4706,0.722
6.845423,-0.1065,0.2084,-0.2246,0.324
6.855151,0.0287,-0.3241,0.0598,0.331
6.864299,0.0437,-0.5815,0.3586,0.685
6.876023,0.2152,-0.5175,0.4324,0.708
6.884770,0.1818,0.0452,0.5061,0.540
6.894295,0.1873,0.2388,0.1440,0.336
6.911643,0.3898,0.0918,-0.3977,0.564
6.915414,0.5354,0.2747,-0.3337,0.688
6.925044,0.3869,0.6538,-0.3943,0.856
6.935832,0.9804,-0.1235,0.0791,0.991
6.964838,0.8675,0.2797,0.2128,0.936
6.965746,1.0005,0.3789,-0.0987,1.074
7.008452,1.1095,0.1968,0.0379,1.127
7.009535,1.1014,0.1959,0.0385,1.119
7.009822,1.0887,0.1952,0.0394,1.107
7.010091,1.0717,0.1941,0.0407,1.090
7.010364,1.0514,0.1922,0.0423,1.070
7.014504,0.8510,0.0243,0.1013,0.857
7.023694,0.7272,0.0561,0.0934,0.735
7.034177,0.5909,0.1640,-0.1036,0.622
7.044194,0.3491,0.0347,-0.1280,0.373
7.053475,0.2260,-0.2827,-0.5829,0.686
7.064143,-0.1959,-0.6469,-1.5595,1.700
7.074146,-0.2502,-0.8730,-0.8911,1.272
7.084154,-0.4736,-0.3338,0.0603,0.583
7.095938,-0.3555,-0.3746,0.2426,0.571
7.104396,-0.8299,0.3276,1.4495,1.702
7.114261,-1.0880,0.3429,1.1719,1.635
7.124484,-1.1981,-0.1596,0.5913,1.346
7.133677,-1.4588,-0.4127,1.2889,1.990
7.143671,-1.4613,-0.4217,1.2889,1.994
7.154870,-1.1637,-1.0488,-0.1612,1.575
7.165089,-0.8480,-1.1892,0.3043,1.492
7.175037,-0.2990,-1.1888,0.0346,1.226
7.184028,-0.5720,-1.0928,0.1936,1.249
7.194604,-0.6784,-0.7113,0.4584,1.085
7.204244,-0.4980,-0.2274,0.2777,0.614
7.213766,-0.4822,-0.2179,0.2764,0.597
7.224594,-0.5784,0.3512,-0.2185,0.711
7.234214,-0.4068,0.1207,-0.5006,0.656
7.245820,-0.4704,0.3338,-0.6511,0.870
7.254424,-0.5324,0.0483,-0.3443,0.636
7.263718,-0.3379,0.0395,-0.0037,0.340
7.274637,-0.1273,0.5644,0.1023,0.588
7.283999,-0.1951,0.8551,0.7186,1.134
7.294503,0.1638,0.4190,0.2787,0.529
7.304006,0.0806,0.5394,-0.2183,0.587
7.314661,-0.0739,0.0756,-0.2530,0.274
7.325876,-0.2133,0.1227,0.2037,0.319
7.333822,-0.2479,0.2074,0.3446,0.472
7.347538,-0.4919,0.5794,0.5719,0.951
7.400626,-0.2041,0.5451,0.5932,0.831
7.401630,-0.1997,0.5477,0.5929,0.832
7.401893,-0.1930,0.5477,0.5924,0.830
7.402171,-0.1873,0.5427,0.5918,0.825
7.402419,-0.1811,0.5381,0.5912,0.820
7.403976,-0.1167,-0.4027,-0.6107,0.741
7.413883,-0.3448,-0.0898,-0.0215,0.357
7.424005,-0.4861,0.2913,0.1871,0.597
7.434209,-0.5163,0.0930,0.2660,0.588
7.444262,-0.5777,-0.0577,0.4545,0.737
7.454703,-0.4359,-0.3381,0.1710,0.578
7.464192,-0.3004,-0.8394,-0.3330,0.952
7.473983,-0.2960,-1.1902,-0.0395,1.227
7.483465,-0.1585,-0.9944,0.1611,1.020
7.494556,-0.0262,-0.6222,0.2663,0.677
7.503390,-0.0527,-0.4618,0.2977,0.552
7.513767,0.0534,-0.3235,0.0274,0.329
7.525189,0.0838,-0.3025,-0.1564,0.351
7.534434,0.2329,-0.2048,-0.2612,0.405
7.543665,0.1069,-0.4800,-0.2029,0.532
7.553952,0.1960,-0.3136,-1.5380,1.582
7.564446,0.6343,-0.5518,0.4664,0.961
7.574736,0.7286,-0.9767,-0.5932,1.355
7.583821,0.9424,-1.8707,-0.2038,2.105
7.594663,1.2775,-1.2385,-0.5462,1.861
7.604261,1.7030,-1.0319,0.4627,2.044
7.614504,1.4482,-0.8637,0.6960,1.824
7.625552,1.8294,-0.1700,1.3870,2.302
7.634217,1.5765,0.0873,1.1535,1.955
7.643594,1.5490,0.0937,1.1564,1.935
7.654428,1.7302,-0.6958,0.1632,1.872
7.663857,1.5410,-1.3480,-0.5450,2.119
7.674486,1.3495,-1.2072,-0.8521,2.001
7.684011,1.0421,-0.5595,-0.6575,1.353
7.695019,1.0396,-0.0246,-0.5002,1.154
7.703765,1.1401,0.4078,-0.0595,1.212
7.764783,1.2429,0.8000,0.2806,1.505
7.765982,1.1828,0.7999,0.2883,1.457
7.766277,1.1216,0.7960,0.2962,1.407
7.766521,1.0602,0.7911,0.3045,1.357
7.766751,0.9977,0.7862,0.3134,1.308
7.767016,0.9340,0.7818,0.3229,1.260
7.776172,0.9367,-0.1682,-0.3971,1.031
7.784196,0.2981,0.2633,0.1385,0.421
7.797768,0.3249,0.4678,0.1573,0.591
7.804454,-0.5546,0.7992,0.5346,1.110
7.815818,0.0846,0.9809,0.8750,1.317
7.828527,0.7471,0.9446,0.0250,1.205
7.835477,0.1732,1.3030,-0.1719,1.326
7.845191,-1.5618,1.4248,-1.3718,2.520
7.853906,-0.3851,1.5838,-0.5234,1.712
7.864115,-0.7816,1.4323,-0.9026,1.865
7.874548,-0.9355,1.4046,-0.5353,1.770
7.883873,-0.9444,1.1932,-0.5584,1.621
7.894966,-0.9206,1.2002,-0.0436,1.513
7.903728,-0.9403,1.1933,-0.0396,1.520
7.916153,-1.4433,1.6241,0.7408,2.296
7.924035,-1.1788,1.7576,0.5837,2.195
7.934298,-0.5052,1.9652,-0.4153,2.071
7.943706,-1.4762,0.9412,-0.4571,1.809
7.953800,-0.9262,0.6579,-0.7328,1.352
7.963446,-1.1535,0.5439,-1.0538,1.654
7.973665,-1.1713,0.4083,-0.1180,1.246
7.983488,-1.0016,0.5146,0.2082,1.145
7.996542,-0.7755,0.6797,0.5069,1.149
8.003321,-0.5812,0.6688,0.5338,1.034
8.014537,-0.4249,0.6007,0.7447,1.047
8.027728,-0.2686,0.5278,0.2421,0.640
8.033162,-0.1781,0.3230,0.1873,0.414
8.044156,-0.0619,-0.0038,-0.2239,0.232
8.053554,-0.2154,-0.0642,-0.1991,0.300
8.063560,-0.1097,-0.0333,0.0634,0.131
8.076001,0.0074,0.0741,0.1731,0.188
8.130211,0.1577,0.1513,0.5106,0.555
8.130654,0.2001,0.1564,0.5040,0.564
8.130745,0.2393,0.1603,0.4979,0.575
8.130818,0.2743,0.1631,0.4926,0.587
8.130898,0.3057,0.1650,0.4880,0.599
8.133097,0.1579,-0.0779,-0.2298,0.289
8.143103,0.2241,-0.1341,-0.2984,0.397
8.152762,0.3529,-0.1400,-0.2158,0.437
8.162921,0.3969,-0.1095,-0.0585,0.416
8.173385,0.4269,0.0000,0.2241,0.482
8.182996,0.4926,0.0950,0.4714,0.688
8.197447,0.4988,0.1460,0.5253,0.739
8.203096,0.4957,0.0647,0.3736,0.624
8.215565,0.4869,-0.1244,0.0524,0.505
8.222946,0.3971,-0.1794,-0.0863,0.444
8.233192,0.3149,-0.0325,-0.0565,0.322
8.243101,0.3098,0.1384,0.0410,0.342
8.252638,0.2678,0.2392,0.1102,0.376
8.263372,0.1756,0.2285,0.0600,0.294
8.273739,0.0780,0.1825,-0.0306,0.201
8.283014,-0.0393,0.0769,-0.0706,0.112
8.295758,-0.0893,0.0015,-0.0480,0.101
8.303938,-0.1505,0.0214,0.0899,0.177
8.316484,-0.2129,0.0537,0.2040,0.300
8.323449,-0.1179,0.8789,0.3040,0.937
8.335221,-0.2391,0.4683,-0.1632,0.551
8.343724,0.0350,0.7084,0.9910,1.219
8.353140,-0.9061,0.7816,-0.1927,1.212
8.363528,-1.0913,0.6741,0.1860,1.296
8.372988,-1.3963,0.6253,-0.0657,1.531
8.383730,-1.3663,0.4165,-0.2328,1.447
8.395990,-1.4807,0.1351,-0.1542,1.495
8.402735,-1.4368,-0.0283,-0.0002,1.437
8.423828,-1.3858,-0.0978,0.1934,1.403
8.424801,-1.2685,0.0374,0.4143,1.335
8.433163,-1.1001,0.1319,0.3921,1.175
8.502952,-0.8445,0.1818,-0.0429,0.865
8.503703,-0.8168,0.1836,-0.0475,0.839
8.504033,-0.7846,0.1857,-0.0529,0.808
8.504270,-0.7483,0.1879,-0.0587,0.774
8.504474,-0.7099,0.1906,-0.0648,0.738
8.504704,-0.6686,0.1947,-0.0711,0.700
8.504964,-0.5201,0.2176,0.0373,0.565
8.515021,-0.5267,0.5626,0.3034,0.828
8.523167,-0.2613,0.7539,0.2844,0.847
8.533833,-0.1385,0.6831,0.2576,0.743
8.547986,-0.1205,0.5848,0.1949,0.628
8.554365,0.1304,0.5917,0.3308,0.690
8.563455,-0.1200,0.4343,-0.2245,0.503
8.573736,-0.1771,0.3935,-0.1168,0.447
8.583887,-0.1322,0.5382,-0.0827,0.560
8.594617,-0.0289,0.3769,-0.1106,0.394
8.603414,-0.0847,0.1724,0.0770,0.207
8.617866,0.2358,-0.0861,0.1881,0.314
8.623673,0.3632,-0.2409,0.2354,0.495
8.636654,1.0268,-0.4086,0.5036,1.214
8.643590,2.2737,0.1533,0.1548,2.284
8.653583,1.1251,-0.6731,-0.3845,1.366
8.663436,1.4613,-0.5229,0.4605,1.619
8.673198,1.8387,-0.7988,-0.1686,2.012
8.683623,1.3512,-1.2115,0.0625,1.816
8.697327,1.5136,-1.2179,-0.1562,1.949
8.703087,2.1015,-0.1984,0.0397,2.111
8.717370,1.5910,-0.1817,-0.0370,1.602
8.722899,1.4342,-0.0309,0.3533,1.477
8.737923,1.3101,-0.1873,-0.0297,1.324
8.743969,1.0091,-0.3012,-0.0439,1.054
8.753308,1.0271,-0.0285,-0.3115,1.074
8.763291,0.8646,0.0480,-0.2893,0.913
8.773072,0.6537,0.0086,-0.2599,0.704
8.783682,0.8479,0.1544,-0.4388,0.967
8.795931,2.1427,0.5442,-0.5843,2.287
8.804901,0.7760,-0.5085,0.2394,0.958
8.859830,1.3769,0.2635,0.2279,1.420
8.860795,1.3443,0.2605,0.2289,1.388
8.861063,1.3006,0.2573,0.2304,1.346
8.861583,1.2509,0.2517,0.2322,1.297
8.861853,1.1977,0.2440,0.2344,1.245
8.863484,0.6319,0.0810,-0.1629,0.658
8.873498,0.4294,-0.6843,-0.3060,0.864
8.884206,0.4429,-0.6821,-0.1493,0.827
8.895963,-0.0364,-0.8621,0.0319,0.863
8.904864,0.1071,-0.5677,0.4769,0.749
8.913468,-0.1484,-0.4197,0.4485,0.632
8.923366,0.0895,-1.2482,0.7531,1.461
8.934462,-0.5617,0.3801,1.0022,1.210
8.945310,-0.6095,0.3756,1.0069,1.235
8.967746,-0.7078,0.0279,-0.1618,0.727
8.968324,-0.7487,0.0265,-0.1573,0.766
8.973099,-0.8458,0.1494,-0.3762,0.938
8.983495,-0.9993,0.2918,-0.0114,1.041
9.001325,-0.9382,0.3596,0.1227,1.012
9.003217,-1.0871,0.1410,0.2466,1.124
9.017042,-0.9902,0.0053,0.3960,1.066
9.023256,-1.0060,-0.2528,0.1522,1.048
9.036162,-0.9706,-0.3596,-0.0085,1.035
9.043309,-0.7384,-0.4151,-0.0693,0.850
9.053770,-0.0206,0.0717,-0.0611,0.096
9.064040,0.0128,0.2693,-0.4216,0.500
9.073596,-0.0555,0.2060,-0.0616,0.222
9.083861,-0.2647,0.2246,-0.1251,0.369
9.095791,0.2732,0.7431,0.7712,1.105
9.103517,0.2503,0.2675,-0.0081,0.366
9.119277,0.2813,-0.0264,0.7208,0.774
9.123216,-0.2450,-0.0226,-0.1263,0.277
9.134230,-0.1201,0.1657,0.1115,0.233
9.143750,-0.1259,0.1734,0.1126,0.242
9.153456,-0.7941,0.2069,-0.2171,0.849
9.163978,-0.8192,0.0928,-0.3531,0.897
9.224302,-0.9664,-0.2799,0.0873,1.010
9.224917,-0.9568,-0.2742,0.0865,0.999
9.225042,-0.9446,-0.2676,0.0854,0.986
9.225156,-0.9267,-0.2602,0.0838,0.966
9.225352,-0.9044,-0.2541,0.0817,0.943
9.225469,-0.8806,-0.2480,0.0794,0.918
9.233562,-0.7168,0.2896,0.3972,0.869
9.242929,-0.6132,0.2562,0.1594,0.683
9.254152,-0.4566,0.0209,0.0195,0.457
9.263215,-0.2791,-0.3854,-0.1540,0.500
9.272995,-0.0647,-0.5160,-0.1622,0.545
9.282942,0.0890,-0.6076,0.0861,0.620
9.295807,0.1332,-0.5481,0.2054,0.600
9.302871,0.0722,-0.5895,0.3011,0.666
9.316552,0.4344,-0.5064,0.4761,0.820
9.323289,0.7059,-0.2534,0.2158,0.780
9.335156,0.8028,-0.2819,0.3147,0.907
9.342531,0.9964,-0.3146,0.0308,1.045
9.352694,1.1208,-0.3984,-0.1593,1.200
9.363256,1.1284,-0.3992,-0.1598,1.208
9.373022,1.7000,0.6596,-0.4306,1.874
9.383775,1.7328,0.5388,0.2661,1.834
9.396469,1.1012,0.7062,-0.4723,1.391
9.402953,0.7650,0.9895,-0.4722,1.337
9.413967,0.2019,0.9893,-0.5577,1.153
9.423429,-0.2895,1.1268,-0.2743,1.195
9.437530,-1.2427,1.5848,0.8353,2.180
9.442808,-1.8093,0.4165,0.9610,2.091
9.453080,-0.8069,0.6638,-0.0794,1.048
9.463018,-0.5311,0.4265,0.4068,0.793
9.472985,-0.7831,0.2117,0.0529,0.813
9.482888,-0.3637,0.1709,-0.4808,0.627
9.493146,-0.2894,0.2830,-0.6957,0.805
9.503488,-0.5689,0.1826,-0.5100,0.786
9.519309,-0.5976,0.3723,-0.3591,0.790
9.523161,-0.6697,0.6035,-0.0777,0.905
9.536814,-0.7140,0.5585,0.1996,0.928
9.595665,-1.3509,-0.0417,0.2524,1.375
9.596587,-1.4114,-0.0614,0.2601,1.436
9.596773,-1.4697,-0.0812,0.2679,1.496
9.596957,-1.5257,-0.1012,0.2757,1.554
9.597162,-1.5771,-0.1212,0.2832,1.607
9.597685,-1.6262,-0.1400,0.2906,1.658
9.604645,-1.6666,-0.2654,0.1713,1.696
9.614775,-1.7924,-0.2279,0.4726,1.868
9.625723,-1.6486,-0.2484,0.5916,1.769
9.639597,-1.7937,-0.3251,0.5301,1.898
9.645630,-2.0949,-0.5974,0.5007,2.235
9.653953,-2.1098,-0.8017,0.3648,2.286
9.663580,-2.1211,-0.8093,0.3668,2.300
9.673499,-2.1643,-0.8182,0.0923,2.316
9.683717,-2.0651,-0.6315,0.3358,2.185
9.695311,-1.8691,-0.2286,0.1737,1.891
9.702952,-1.7249,0.1906,0.3339,1.767
9.719513,-1.5205,0.1583,0.3422,1.567
9.724083,-1.4808,-0.1603,0.2085,1.504
9.735610,-1.4341,-0.1457,-0.1491,1.449
9.751149,-1.5718,-0.1441,-0.1002,1.582
9.753856,-1.5569,-0.1471,-0.1689,1.573
9.765906,-1.4803,-0.0639,-0.1275,1.487
9.773549,-1.4703,-0.0409,0.0931,1.474
9.784551,-1.4037,0.0827,0.1458,1.414
9.793669,-1.2625,0.2262,0.1193,1.288
9.803070,-1.1174,0.2489,0.2819,1.179
9.812524,-0.9208,0.2616,0.1478,0.969
9.824538,-0.6333,0.0364,0.0164,0.635
9.834389,-0.4768,-0.1801,0.0291,0.511
9.844030,-0.3532,-0.2378,0.1525,0.452
9.853993,-0.2315,0.0098,0.1974,0.304
9.863700,-0.1377,0.3039,0.2571,0.421
9.874208,-0.1039,0.4990,0.1857,0.542
9.883489,-0.1024,0.4389,0.0355,0.452
9.895019,-0.0811,0.3573,-0.1719,0.405
9.904862,-0.0420,0.3627,-0.1756,0.405
9.960588,0.4556,-0.0753,-0.2029,0.504
9.960983,0.4913,-0.0703,-0.2060,0.537
9.961077,0.5234,-0.0653,-0.2086,0.567
9.961151,0.5520,-0.0603,-0.2108,0.594
9.961318,0.5763,-0.0560,-0.2126,0.617
9.964523,0.8827,0.1393,0.4060,0.982
9.972676,0.9626,0.1589,0.0671,0.978
9.985889,1.0257,-0.0862,-0.1351,1.038
9.994797,1.0665,-0.5835,-0.1768,1.228
10.002909,1.1397,-0.6340,-0.3212,1.343
10.012709,1.0131,-0.6009,-0.0077,1.178
10.023904,0.8883,-0.3813,0.1433,0.977
10.034463,0.7742,-0.2428,0.3950,0.902
10.042632,0.5418,-0.1027,0.3665,0.662
10.052760,0.4449,-0.1892,0.1466,0.505
10.062764,0.5348,-0.3829,-0.1930,0.686
10.072780,0.6861,-0.1918,-0.2788,0.765
10.083556,0.7884,0.2652,-0.4505,0.946
10.093282,0.5791,0.2183,-0.2941,0.685
10.103156,0.4152,0.6696,-0.1757,0.807
10.112772,0.1254,0.3627,0.3331,0.508
10.122812,-0.3714,0.8287,0.4085,0.996
10.133530,-0.5196,0.2779,0.7689,0.969
10.143769,-0.7434,0.6124,0.4949,1.083
10.153081,-0.7095,0.4651,0.4721,0.971
10.162657,-0.2292,0.0372,0.1473,0.275
10.172623,0.0734,0.2950,-0.7905,0.847
10.183397,0.0216,0.5083,-0.9051,1.038
10.193724,-0.3148,0.0371,-0.6657,0.737
10.202591,-0.3547,-0.2736,-0.6131,0.759
10.212736,-0.2672,-0.3708,-0.0936,0.467
10.223245,-0.2729,-0.2872,0.3586,0.534
10.235428,-0.4014,-0.1014,0.6789,0.795
10.243229,-0.4479,0.0691,0.7474,0.874
10.252686,-0.4134,-0.0332,0.6119,0.739
10.262575,-0.2824,-0.2935,0.3156,0.515
10.328142,-0.0007,-0.8306,-0.4192,0.930
10.328893,0.0314,-0.8270,-0.4214,0.929
10.329092,0.0678,-0.8206,-0.4237,0.926
10.331309,0.1070,-0.8113,-0.4260,0.923
10.331549,0.1489,-0.8009,-0.4281,0.920
10.331746,0.1935,-0.7898,-0.4302,0.920
10.336096,0.1571,-0.3964,0.7146,0.832
10.343259,0.2722,-0.3005,0.6671,0.781
10.363144,0.5352,-0.3272,0.4714,0.785
10.363649,0.7415,-0.3345,0.1394,0.825
10.373795,0.7391,-0.3224,-0.1850,0.827
10.384436,0.6919,-0.3313,-0.2817,0.817
10.399007,0.7504,-0.2052,-0.3013,0.834
10.402438,0.7322,-0.1147,-0.1267,0.752
10.412575,0.7711,-0.0027,0.1033,0.778
10.422951,0.8960,0.1112,0.2161,0.928
10.439551,1.0499,0.1763,0.2572,1.095
10.442309,1.2007,0.2302,0.1715,1.235
10.456018,1.3282,0.2252,0.0667,1.349
10.462228,1.4650,0.1375,-0.0980,1.475
10.472539,1.4523,0.0731,-0.3178,1.488
10.483024,1.3576,0.4339,-0.1929,1.438
10.495086,1.0920,0.4034,0.0540,1.165
10.503463,0.9838,0.4657,0.0972,1.093
10.512678,0.9387,0.4175,-0.1061,1.033
10.525518,0.9349,0.4181,-0.1061,1.030
10.533138,0.9855,0.0704,0.0350,0.989
10.542513,0.8982,-0.1073,-0.2979,0.952
10.553182,1.4265,0.0148,-0.3219,1.462
10.562384,0.8677,-0.2607,0.0106,0.906
10.573392,0.6190,-0.0680,0.0702,0.627
10.583338,-0.0907,-0.1427,-0.1692,0.239
10.592386,0.4585,0.1512,0.3527,0.598
10.606020,0.0319,0.2535,-0.1045,0.276
10.612386,0.0129,0.1166,0.0034,0.117
10.623417,0.4496,0.1301,-0.1760,0.500
10.641348,-0.2395,0.2152,-0.1374,0.350
10.693322,-0.4007,-0.0212,0.0783,0.409
10.694206,-0.4327,-0.0255,0.0787,0.441
10.694462,-0.4634,-0.0310,0.0791,0.471
10.694710,-0.4911,-0.0367,0.0795,0.499
10.694964,-0.5171,-0.0418,0.0800,0.525
10.695233,-0.5400,-0.0454,0.0805,0.548
10.702738,-0.6310,-0.1604,0.4018,0.765
10.712630,-0.7522,-0.0462,0.1893,0.777
10.723138,-0.7043,0.0111,-0.0234,0.705
10.734298,-0.6588,-0.0783,-0.0808,0.668
10.744126,-0.6912,-0.2179,-0.0808,0.729
10.753126,-0.7348,-0.1909,0.0509,0.761
10.762304,-0.7290,-0.1881,0.0508,0.755
10.772494,-0.8651,-0.0251,0.3357,0.928
10.782657,-0.8391,0.0065,0.4289,0.942
10.794144,-0.8472,-0.0458,0.3448,0.916
10.802651,-0.7937,-0.1823,0.2222,0.844
10.812224,-0.7441,-0.0814,-0.0296,0.749
10.823376,-0.6576,0.0991,-0.1258,0.677
10.831855,-0.5495,0.1553,-0.0879,0.578
10.842088,-0.4909,0.3908,-0.0044,0.627
10.852212,-0.4093,0.4820,0.0936,0.639
10.862223,-0.2937,0.5937,0.1149,0.672
10.872360,-0.2042,0.5294,0.1387,0.584
10.882890,-0.0382,0.4379,0.0427,0.442
10.892412,0.0124,0.1575,-0.0483,0.165
10.902403,0.1483,-0.0039,-0.1200,0.191
10.912112,0.2055,0.0522,-0.0982,0.234
10.924385,0.1627,0.0243,0.0816,0.184
10.932483,0.5612,-0.6670,-0.0473,0.873
10.942882,0.7739,0.0142,0.1302,0.785
10.953080,0.7407,0.3766,0.0084,0.831
10.963202,0.7757,0.5527,-0.0896,0.957
10.973547,0.8401,0.3187,-0.0370,0.899
10.983131,0.9386,0.3901,-0.3723,1.083
10.993411,0.8810,0.3032,-0.1571,0.945
11.030572,0.6322,0.4101,-0.2508,0.794
11.031365,0.6203,0.4073,-0.2511,0.783
11.034263,0.6038,0.4048,-0.2514,0.769
11.061789,0.4438,0.1414,-0.1727,0.497
11.062194,0.4188,0.1375,-0.1730,0.474
11.062278,0.3921,0.1318,-0.1734,0.449
11.062729,0.4177,-0.1279,-0.0014,0.437
11.073544,0.2966,-0.2199,0.0271,0.370
11.083136,0.3415,-0.0885,0.0103,0.353
11.094497,0.3175,0.0822,0.0990,0.343
11.104010,0.0834,0.2020,0.1064,0.243
11.113640,-0.1727,0.2059,0.1259,0.297
11.123987,-0.4981,0.1823,0.0760,0.536
11.133010,-0.8201,0.1389,0.0573,0.834
11.143043,-1.0490,0.0810,0.0147,1.052
11.153182,-1.1125,0.0277,0.1013,1.117
11.162864,-1.0823,0.0443,0.1256,1.090
11.173506,-1.0396,0.1146,0.2120,1.067
11.182784,-0.9545,0.2552,0.2338,1.015
11.192841,-0.9540,0.4274,0.2602,1.077
11.203231,-1.1027,0.6144,0.2984,1.297
11.213614,-1.1611,0.7678,0.2718,1.418
11.223468,-1.1045,0.8690,0.1780,1.417
11.233662,-0.9678,0.8504,0.1607,1.298
11.243437,-0.7283,0.8537,0.0500,1.123
11.253192,-0.4946,1.0704,-0.0033,1.179
11.263255,-0.2078,1.1810,-0.1524,1.209
11.273979,0.1629,1.1073,-0.1772,1.133
11.283325,0.3678,0.9165,-0.1062,0.993
11.294316,0.7548,0.7490,-0.1166,1.070
11.303372,0.9314,0.8426,0.0048,1.256
11.314094,0.7157,0.7972,0.3540,1.128
11.323959,0.6811,0.8064,0.3993,1.129
11.333751,0.7051,0.9140,0.3372,1.203
11.343053,0.6397,0.9995,0.1867,1.201
11.354666,0.7355,1.0415,-0.0403,1.276
11.363585,0.7321,1.1360,-0.2238,1.370
11.400074,0.7521,1.3784,-0.4381,1.630
11.400713,0.7076,1.3583,-0.4367,1.593
11.400816,0.6564,1.3345,-0.4349,1.550
11.432719,0.7122,0.4611,0.3360,0.913
11.433100,0.6585,0.4360,0.3386,0.859
11.433358,0.6036,0.4116,0.3418,0.807
11.433505,0.5189,0.7375,0.6686,1.123
11.444234,0.5197,0.7182,0.6655,1.109
11.454307,0.4687,0.6936,0.6694,1.072
11.464037,0.4807,0.1691,0.3379,0.611
11.475470,0.5397,-0.0829,-0.0774,0.552
11.483490,0.5888,-0.3278,-0.2940,0.735
11.493714,0.5529,-0.3449,-0.2905,0.713
11.505768,0.7247,-0.3043,-0.3825,0.874
11.516660,0.7663,-0.5065,-0.2996,0.966
11.525629,1.1706,-0.5883,0.0801,1.313
11.536466,1.1754,-0.6875,0.0939,1.365
11.543085,1.4401,-0.9535,0.0937,1.730
11.554654,2.3563,-1.6725,0.3500,2.911
11.564680,2.6548,-1.4096,0.6126,3.068
11.573565,2.5361,-1.4714,-0.7703,3.032
11.583241,2.1893,-1.3022,0.0958,2.549
11.595042,1.8308,-1.0485,-0.5182,2.172
11.603062,1.2619,-0.8979,0.1579,1.557
11.613409,0.7590,-0.7668,0.5771,1.224
11.623500,0.5244,-0.9470,0.8583,1.382
11.632998,0.1465,-0.6981,0.6346,0.955
11.643356,-0.1152,-0.5606,0.3577,0.675
11.655074,-0.2608,-0.5450,0.1641,0.626
11.663783,-0.1825,-0.4055,-0.6653,0.800
11.673930,-0.2543,-0.6835,-0.9304,1.182
11.683748,-0.3917,-0.9940,-0.6340,1.242
11.694304,-0.1951,-1.0869,-1.2029,1.633
11.704482,-0.6711,-1.1990,0.0324,1.374
11.714237,-0.3562,-0.9073,-0.2269,1.001
11.724302,-0.4878,-0.6784,0.3289,0.898
11.735272,-0.4672,-0.7923,0.3566,0.986
11.744909,-0.0536,-0.8825,0.1119,0.891
11.798745,0.3946,-1.1738,-0.1593,1.249
11.799710,0.3784,-1.1747,-0.1553,1.244
11.800011,0.3611,-1.1755,-0.1509,1.239
11.800261,0.3436,-1.1748,-0.1464,1.233
11.800497,0.3215,-1.1728,-0.1407,1.224
11.805171,-0.1551,-1.0523,0.2648,1.096
11.813808,-0.4060,-0.7827,0.3295,0.941
11.825002,-0.6015,-0.5217,0.3218,0.859
11.834047,-0.6559,-0.2577,0.2242,0.740
11.844816,-0.5549,-0.0480,0.1590,0.579
