time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
78.837149,0.0772,0.2430,-0.5096,0.570
78.848641,0.0672,0.3587,-0.6757,0.768
78.859953,0.1077,0.4241,-0.6888,0.816
78.867722,0.2425,0.5703,-0.4674,0.776
78.879161,0.2079,0.5954,-0.0827,0.636
78.886834,0.1404,0.5424,0.2408,0.610
78.897993,0.0570,0.3582,0.4347,0.566
78.915552,-0.0726,0.2275,0.5213,0.573
78.922119,-0.2546,0.1834,0.5059,0.595
78.930219,-0.4522,0.0421,0.4899,0.668
78.937676,-0.4525,0.0372,0.4933,0.670
78.947172,-0.5441,-0.2697,0.5328,0.808
78.959645,-0.3707,-0.1807,0.5142,0.659
78.968379,-0.1374,-0.0747,0.4881,0.513
78.977098,0.0346,-0.0015,0.4965,0.498
78.988071,0.1513,0.0370,0.5462,0.568
78.998780,0.1355,-0.0621,0.5105,0.532
79.016624,0.0359,-0.1633,0.4125,0.445
79.017650,-0.0692,-0.2816,0.3109,0.425
79.028270,-0.2053,-0.4464,0.1902,0.527
79.037145,-0.3296,-0.5436,0.1083,0.645
79.047706,-0.3031,-0.4687,0.1254,0.572
79.058450,-0.2023,-0.3462,0.0972,0.413
79.115824,0.2495,0.2565,-0.0989,0.371
79.117114,0.2439,0.2523,-0.0963,0.364
79.117442,0.2355,0.2447,-0.0915,0.352
79.117766,0.2256,0.2326,-0.0835,0.335
79.118035,0.2183,0.2188,-0.0741,0.318
79.118389,0.1538,-0.1473,-0.1552,0.264
79.128934,0.0956,-0.1496,-0.4299,0.465
79.137632,0.0252,-0.0802,-0.6299,0.636
79.147168,-0.0602,-0.0403,-0.7231,0.727
79.158066,-0.1683,-0.0618,-0.8638,0.882
79.167464,-0.1873,-0.0314,-0.9881,1.006
79.177318,-0.1639,0.0325,-1.0159,1.030
79.187998,-0.1193,0.0780,-1.1019,1.111
79.199326,0.0122,0.2716,-1.2285,1.258
79.207927,0.0891,0.4385,-1.1781,1.260
79.218859,0.0610,0.4301,-0.9854,1.077
79.229934,0.0344,0.3362,-0.7495,0.822
79.237969,0.0162,0.2267,-0.6882,0.725
79.248639,-0.1215,0.2541,-0.7698,0.820
79.257831,-0.2240,0.2802,-0.8488,0.922
79.268349,-0.2915,0.2890,-0.8876,0.978
79.278113,-0.3287,0.3357,-0.8753,0.993
79.286647,-0.2761,0.4692,-0.7465,0.924
79.297389,-0.2103,0.6339,-0.3023,0.733
79.306653,-0.1323,0.5016,0.2514,0.576
79.317720,-0.1728,0.2438,0.7242,0.783
79.327647,-0.1883,0.0913,0.9808,1.003
79.343522,-0.0968,0.0962,1.0480,1.057
79.347469,-0.0310,0.1772,1.0285,1.044
79.359755,-0.0100,0.2057,1.1326,1.151
79.368127,-0.0100,0.1479,1.2536,1.262
79.376684,-0.0277,0.1267,1.3457,1.352
79.386125,-0.0392,0.2395,1.2061,1.230
79.398116,-0.0302,0.3556,0.9338,1.000
79.405870,0.0648,0.3571,0.7854,0.865
79.416509,0.1798,0.2553,0.8455,0.901
79.435804,0.2083,0.0907,0.8581,0.888
79.488506,-0.1415,-0.1906,0.5152,0.567
79.488932,-0.1376,-0.1926,0.5168,0.568
79.489103,-0.1384,-0.2003,0.5221,0.576
79.489225,-0.1447,-0.2133,0.5306,0.590
79.489364,-0.1547,-0.2303,0.5417,0.609
79.489492,-0.1657,-0.2488,0.5538,0.629
79.495732,0.0432,-0.1835,0.2554,0.317
79.505942,0.1815,-0.2037,0.4386,0.517
79.515836,0.2243,-0.2557,0.5682,0.662
79.525487,0.2848,-0.1858,0.4395,0.556
79.536645,0.2915,-0.1005,0.1828,0.358
79.545955,0.2276,-0.1031,-0.0772,0.262
79.555872,0.1201,-0.2038,-0.2486,0.343
79.565594,0.0690,-0.1913,-0.4155,0.463
79.576434,0.0708,-0.1114,-0.6017,0.616
79.586264,0.0481,-0.0290,-0.6181,0.621
79.596377,0.1248,0.1149,-0.5327,0.559
79.606797,0.1899,0.1687,-0.4720,0.536
79.617689,0.2432,0.2109,-0.4524,0.555
79.629772,0.3717,0.2360,-0.5140,0.677
79.637855,0.4442,0.2564,-0.5135,0.726
79.646090,0.3760,0.2149,-0.5006,0.662
79.656511,0.3051,0.1047,-0.4826,0.580
79.666648,0.1200,-0.0115,-0.4407,0.457
79.676988,-0.0178,-0.1525,-0.2483,0.292
79.685824,-0.1204,-0.2778,0.1209,0.326
79.696418,-0.1429,-0.3620,0.3365,0.514
79.706139,-0.1348,-0.4368,0.3145,0.555
79.717020,-0.1285,-0.3407,-0.0303,0.365
79.727471,-0.1553,-0.1419,-0.4186,0.468
79.738008,-0.0582,0.0265,-0.7673,0.770
79.745767,0.0137,0.1287,-0.9062,0.915
79.755761,0.0633,0.1197,-0.8083,0.820
79.767790,0.1488,0.1742,-0.5808,0.624
79.777333,0.1921,0.2295,-0.2335,0.380
79.785702,0.1033,0.2369,0.1087,0.280
79.798511,0.0414,0.1153,0.2896,0.314
79.853275,-0.3327,-0.1278,-0.0270,0.357
79.853666,-0.3374,-0.1282,-0.0270,0.362
79.853744,-0.3396,-0.1303,-0.0256,0.365
79.853828,-0.3397,-0.1317,-0.0246,0.365
79.853908,-0.3382,-0.1316,-0.0246,0.364
79.855306,-0.0653,0.5391,-0.6374,0.837
79.866873,0.1110,0.5628,-0.5603,0.802
79.876871,0.3189,0.5552,-0.2991,0.707
79.886290,0.4448,0.5826,-0.0735,0.737
79.896113,0.4648,0.5453,0.1607,0.734
79.905546,0.3560,0.3880,0.3823,0.651
79.916435,0.1835,0.1872,0.5322,0.593
79.928168,0.0091,-0.0042,0.5252,0.525
79.935931,-0.0452,-0.0668,0.3279,0.338
79.947079,-0.0373,-0.0376,0.0921,0.106
79.956297,-0.0290,0.0412,-0.0539,0.074
79.965494,0.0155,0.0933,-0.0050,0.095
79.975095,0.1878,0.1994,0.0093,0.274
79.985204,0.2733,0.3365,-0.0002,0.433
80.000202,0.2391,0.3770,-0.0499,0.449
80.005168,0.1957,0.2732,-0.0321,0.338
80.016370,0.0765,0.0740,0.1101,0.153
80.025651,-0.0642,-0.1403,0.2344,0.281
80.036640,-0.0994,-0.2556,0.2171,0.350
80.045523,-0.1663,-0.2684,0.0732,0.324
80.056884,-0.1112,-0.1219,-0.0291,0.168
80.066309,0.0139,-0.0647,-0.0521,0.084
80.076185,0.0763,-0.0385,-0.0727,0.112
80.086191,0.0968,-0.0093,-0.1487,0.178
80.103751,0.0849,0.0874,-0.1940,0.229
80.106044,0.1622,0.2008,-0.2607,0.367
80.117371,0.3492,0.3502,-0.4076,0.641
80.125886,0.4546,0.4039,-0.4931,0.783
80.136595,0.4175,0.3633,-0.3386,0.649
80.146959,0.2129,0.2546,-0.0677,0.339
80.156621,0.0084,0.0836,0.0987,0.130
80.194128,0.0073,0.0858,0.0971,0.130
80.195037,0.0063,0.0872,0.0960,0.130
80.195344,0.0037,0.0872,0.0958,0.130
80.223008,0.0758,0.2748,0.3431,0.446
80.223825,0.0662,0.2728,0.3441,0.444
80.223973,0.0566,0.2698,0.3457,0.442
80.225306,0.0268,0.3031,0.2994,0.427
80.235555,0.0263,0.3018,0.3003,0.427
80.248741,0.0018,0.2966,-0.1996,0.357
80.256412,-0.1502,0.3119,-0.3410,0.486
80.265056,-0.2440,0.1994,-0.2585,0.408
80.275511,-0.2934,-0.0579,-0.0213,0.300
80.286169,-0.3743,-0.2244,0.3579,0.564
80.301476,-0.4227,-0.3057,0.6831,0.860
80.305844,-0.3905,-0.3479,0.9376,1.074
80.317308,-0.2827,-0.2789,0.9559,1.035
80.325716,-0.0701,-0.0155,0.7217,0.725
80.336173,-0.0738,-0.0161,0.7219,0.726
80.348146,0.2302,0.3239,0.3188,0.509
80.356333,0.2337,0.3236,0.3193,0.511
80.365245,0.1972,0.1824,0.1002,0.287
80.376466,-0.0214,0.0599,-0.0652,0.091
80.386617,-0.0435,-0.0652,-0.0053,0.079
80.397518,-0.0363,-0.1861,0.0753,0.204
80.405531,-0.0182,-0.2973,0.1143,0.319
80.420629,-0.0332,-0.2540,0.0463,0.260
80.426113,0.0568,-0.1031,-0.1413,0.184
80.436672,0.0853,-0.0181,-0.2660,0.280
80.446080,0.1079,-0.0263,-0.2567,0.280
80.455780,0.1258,-0.0374,-0.0621,0.145
80.466010,0.1328,-0.0336,0.1354,0.193
80.476164,0.1294,-0.0118,0.1069,0.168
80.485095,0.1947,0.0338,0.0572,0.206
80.496973,0.1926,0.0362,0.0553,0.204
80.506776,0.2235,0.0155,0.2755,0.355
80.517524,0.1489,-0.0409,0.3303,0.365
80.526048,0.0630,-0.0398,0.4451,0.451
80.538188,0.1077,0.0057,0.5078,0.519
80.594451,0.2084,0.0626,0.1488,0.264
80.595444,0.2043,0.0606,0.1500,0.261
80.595710,0.2010,0.0586,0.1513,0.258
80.595977,0.1990,0.0571,0.1522,0.257
80.596266,0.1967,0.0560,0.1529,0.255
80.607121,0.3223,0.0582,0.0715,0.335
80.608240,0.2911,-0.0273,0.2096,0.360
80.621883,0.1874,-0.1346,0.2377,0.331
80.625481,0.1736,-0.1597,0.2023,0.311
80.638993,0.1868,-0.0692,0.1728,0.264
80.646308,0.1801,-0.0726,0.1749,0.261
80.655433,0.1953,-0.0771,0.0900,0.228
80.667015,0.1372,-0.1016,-0.0413,0.176
80.676295,0.0688,-0.0986,-0.2259,0.256
80.685900,0.0693,-0.0647,-0.3863,0.398
80.695589,0.1448,0.0069,-0.4339,0.457
80.705196,0.1436,0.0284,-0.3572,0.386
80.720711,0.0476,-0.0369,-0.1765,0.186
80.725379,-0.0525,-0.1411,-0.0449,0.157
80.737326,-0.1205,-0.1473,-0.0281,0.192
80.745903,-0.1862,-0.0852,-0.0081,0.205
80.754772,-0.1815,-0.1106,0.0631,0.222
80.765123,-0.1560,-0.1442,0.0726,0.225
80.774499,-0.1876,-0.1755,0.1063,0.278
80.784880,-0.1864,-0.1467,0.0057,0.237
80.795492,-0.1465,-0.0510,-0.0803,0.175
80.805799,-0.1431,-0.0556,-0.0181,0.155
80.822521,-0.1376,-0.0662,0.0862,0.175
80.826783,-0.2037,-0.0754,0.1609,0.270
80.838960,-0.1825,0.0211,0.0487,0.190
80.844541,-0.1806,0.0232,0.0472,0.188
80.855430,-0.1798,0.0941,-0.0399,0.207
80.867059,-0.1603,0.0766,0.0762,0.193
80.874514,-0.0429,0.2105,0.1177,0.245
80.884555,-0.0909,0.3391,0.1620,0.387
80.898242,-0.1001,0.2903,0.2688,0.408
80.907077,-0.0732,0.1623,0.3780,0.418
80.960020,-0.0979,0.1606,0.2722,0.331
80.960647,-0.0936,0.1604,0.2726,0.330
80.960768,-0.0898,0.1588,0.2739,0.329
80.960878,-0.0879,0.1557,0.2762,0.329
80.960973,-0.0868,0.1527,0.2784,0.329
80.964115,-0.1360,0.0793,0.1910,0.248
80.974704,-0.2081,0.0208,0.2876,0.356
80.985006,-0.1910,0.0141,0.2269,0.297
80.994252,-0.0952,0.1472,0.0187,0.176
81.004630,-0.0387,0.1087,-0.1332,0.176
81.027877,0.0385,0.0140,-0.1640,0.169
81.032864,-0.0234,0.0158,-0.0579,0.064
81.038734,-0.1710,0.0015,0.0174,0.172
81.045062,-0.2453,0.0120,0.0371,0.248
81.055092,-0.2383,0.0281,0.0243,0.241
81.069811,-0.1721,0.0788,-0.0556,0.197
81.075437,-0.0614,0.0918,-0.1033,0.151
81.085692,0.0726,0.1119,-0.0242,0.136
81.095696,0.2033,0.1823,0.1130,0.295
81.106029,0.3054,0.2629,0.1977,0.449
81.124173,0.3958,0.3686,0.1044,0.551
81.125278,0.4602,0.3592,-0.0150,0.584
81.137919,0.4111,0.1440,0.0522,0.439
81.145896,0.1624,-0.0673,0.2092,0.273
81.157549,-0.1437,-0.3422,0.5220,0.641
81.164556,-0.3198,-0.6507,0.7663,1.055
81.177271,-0.4219,-0.9401,0.8571,1.340
81.186185,-0.4492,-1.0382,0.8469,1.413
81.194299,-0.4029,-0.9373,0.7264,1.252
81.205034,-0.2184,-0.7367,0.3375,0.839
81.221584,0.0592,-0.3680,-0.2102,0.428
81.225080,0.2842,0.0827,-0.8319,0.883
81.239224,0.3152,0.2507,-1.1804,1.247
81.244368,0.2681,0.3840,-1.2584,1.343
81.255402,0.2600,0.3825,-1.2577,1.340
81.265211,0.3069,0.4598,-0.8890,1.047
81.274632,0.1649,0.2471,-0.4499,0.539
81.339794,-0.1920,-0.3117,0.5928,0.697
81.341120,-0.1879,-0.2946,0.5811,0.678
81.341408,-0.1852,-0.2797,0.5709,0.662
81.341691,-0.1860,-0.2697,0.5640,0.652
81.341977,-0.1907,-0.2648,0.5604,0.648
81.342252,-0.1981,-0.2640,0.5595,0.650
81.346089,0.2164,0.2246,0.2350,0.390
81.355868,0.2062,0.2219,0.2364,0.384
81.368465,0.5557,0.6625,0.2424,0.898
81.376248,0.6364,0.6952,0.3695,1.012
81.385664,0.6132,0.6282,0.6182,1.074
81.396276,0.5159,0.5131,0.7667,1.057
81.407306,0.3892,0.4433,0.5701,0.820
81.415616,0.3391,0.4128,0.1055,0.545
81.425516,0.2730,0.3410,-0.1798,0.472
81.439058,0.2766,0.3307,-0.1725,0.464
81.446945,0.1458,0.2142,-0.1591,0.304
81.455354,0.1006,0.1994,-0.1559,0.272
81.464006,0.0292,0.2452,-0.2705,0.366
81.475380,-0.0231,0.2554,-0.5001,0.562
81.485150,0.0034,0.2256,-0.7947,0.826
81.494746,0.0148,0.1445,-0.9443,0.955
81.504628,-0.0071,0.0085,-0.7653,0.765
81.514028,-0.0007,0.0101,-0.7661,0.766
81.527675,-0.0425,-0.1466,-0.2035,0.254
81.543915,-0.0711,-0.0550,-0.0538,0.105
81.544660,-0.0697,-0.0557,-0.0532,0.104
81.555342,-0.1475,0.0825,-0.2226,0.280
81.563866,-0.1375,0.2331,-0.4137,0.494
81.575436,-0.1413,0.2754,-0.5613,0.641
81.584839,-0.0572,0.2938,-0.5030,0.585
81.594295,-0.0202,0.3153,-0.3136,0.445
81.604947,-0.0640,0.2540,0.0306,0.264
81.614336,-0.1517,0.1841,0.4291,0.491
81.624331,-0.2591,0.1250,0.5562,0.626
81.639565,-0.2957,0.1635,0.3454,0.483
81.644766,-0.2733,0.3023,0.0768,0.415
81.705924,-0.2348,0.0946,0.2093,0.328
81.706854,-0.2264,0.0912,0.2121,0.323
81.707139,-0.2160,0.0923,0.2119,0.316
81.707408,-0.2057,0.0973,0.2090,0.309
81.707645,-0.1968,0.1031,0.2055,0.303
81.707908,-0.1903,0.1071,0.2031,0.298
81.715607,-0.1835,-0.3200,0.4370,0.572
81.725540,-0.3006,-0.4257,0.3896,0.651
81.740157,-0.3275,-0.4547,0.3455,0.658
81.752000,-0.3664,-0.4591,0.2347,0.633
81.756958,-0.3070,-0.3912,0.0933,0.506
81.764220,-0.2350,-0.1906,0.0615,0.309
81.774184,-0.1282,-0.0117,0.1087,0.168
81.784279,-0.0120,0.0517,0.0621,0.082
81.794012,0.0544,0.0619,-0.1072,0.135
81.804402,0.1027,0.1038,-0.1986,0.247
81.814514,0.1876,0.1379,-0.3281,0.402
81.827482,0.1966,0.1725,-0.3621,0.447
81.837542,0.1042,0.1944,-0.3042,0.376
81.844287,0.0541,0.0959,-0.0606,0.126
81.854501,0.1839,0.0416,0.1724,0.256
81.867878,0.3491,0.1142,0.4460,0.578
81.874370,0.4513,0.1770,0.6670,0.825
81.884595,0.5533,0.2242,0.8730,1.058
81.893731,0.6373,0.2395,0.8387,1.080
81.904282,0.6803,0.3803,0.4737,0.912
81.913897,0.7214,0.4405,0.0357,0.846
81.925226,0.7640,0.4336,0.0158,0.879
81.936059,0.9884,0.4607,0.3175,1.136
81.943964,1.3584,0.6013,0.6220,1.610
81.954397,1.9701,0.9653,0.7791,2.328
81.963699,2.4516,1.3294,0.7729,2.894
81.975122,2.6289,1.3047,0.3782,2.959
81.985936,2.5230,1.1207,-0.5462,2.814
81.994156,2.1218,0.9193,-0.9133,2.486
82.005111,1.7577,0.7120,-1.1179,2.201
82.013756,1.3949,0.5086,-1.3943,2.037
82.082288,0.1557,0.0246,-2.9169,2.921
82.083799,0.2327,0.0316,-2.9134,2.923
82.084168,0.3156,0.0434,-2.9116,2.929
82.084575,0.3991,0.0656,-2.9160,2.944
82.085003,0.4763,0.0960,-2.9258,2.966
82.085365,0.5427,0.1313,-2.9397,2.992
82.085842,-0.8766,-0.4562,-1.8911,2.134
82.093926,-1.1255,-0.6027,-1.5315,1.994
82.104326,-1.3825,-0.8215,-1.2671,2.047
82.114168,-1.4831,-0.9518,-0.8630,1.962
82.124814,-1.6375,-1.0310,-0.3078,1.959
82.138431,-1.6256,-1.0569,0.0043,1.939
82.144733,-1.7002,-1.0141,0.3238,2.006
82.154135,-1.6639,-0.9169,0.8324,2.074
82.164111,-1.6322,-0.7924,1.4461,2.320
82.175165,-1.5918,-0.7890,2.0913,2.744
82.183983,-1.7206,-0.8799,2.4558,3.125
82.193966,-1.9300,-1.0740,2.5528,3.376
82.204383,-2.0417,-1.1290,2.5176,3.432
82.213551,-2.0614,-1.0812,2.4781,3.400
82.223835,-2.0473,-1.0308,2.2505,3.212
82.237959,-1.9881,-0.9082,1.8970,2.894
82.243799,-1.7675,-0.6961,1.6397,2.509
82.253538,-1.5527,-0.5612,1.4780,2.216
82.264262,-1.2117,-0.4263,1.3363,1.854
82.274027,-0.8813,-0.3000,1.3195,1.615
82.283551,-0.9128,-0.3043,1.3176,1.632
82.293984,-0.3279,-0.0740,1.6760,1.709
82.304244,-0.1178,-0.0182,1.8478,1.852
82.314663,-0.1519,-0.0376,1.8543,1.861
82.325762,0.2757,0.1780,1.3686,1.407
82.343185,0.3984,0.2003,0.9151,1.018
82.344271,0.4993,0.2482,0.3663,0.667
82.357303,0.5279,0.3334,-0.0553,0.627
82.363436,0.4898,0.2842,-0.4042,0.696
82.374303,0.4949,0.1877,-0.7121,0.887
82.383501,0.4375,0.0001,-0.9539,1.049
82.395696,0.2858,-0.1488,-1.1385,1.183
82.452883,-0.1126,-0.4173,-0.9521,1.046
82.453630,-0.0976,-0.4260,-0.9450,1.041
82.453796,-0.0853,-0.4320,-0.9399,1.038
82.453929,-0.0775,-0.4360,-0.9365,1.036
82.454073,-0.0725,-0.4405,-0.9332,1.034
82.455173,0.0147,-0.3522,-0.8554,0.925
82.463729,0.1469,-0.1807,-0.9405,0.969
82.473668,0.2512,-0.0273,-1.0194,1.050
82.483882,0.2957,0.1017,-0.8584,0.914
82.493825,0.3714,0.1473,-0.5823,0.706
82.503898,0.4156,0.1300,-0.3938,0.587
82.513597,0.3955,0.1448,-0.3328,0.537
82.525034,0.2541,0.1998,-0.1530,0.358
82.534274,0.2396,0.1996,0.1356,0.340
82.543074,0.2636,0.1831,0.2899,0.432
82.554291,0.3490,0.2254,0.2343,0.477
82.563440,0.3410,0.3707,0.1756,0.533
82.574507,0.2872,0.5131,0.1391,0.604
82.583464,0.2552,0.4737,0.2365,0.588
82.593868,0.2293,0.3891,0.2813,0.532
82.604828,0.1362,0.3824,0.2528,0.478
82.612983,-0.0038,0.3359,0.1989,0.390
82.625391,0.0540,0.3263,0.3897,0.511
82.635466,0.1478,0.2426,0.5778,0.644
82.644510,0.1855,0.1590,0.6894,0.731
82.654149,0.0598,0.0279,0.8228,0.825
82.662845,-0.0771,-0.1081,0.8728,0.883
82.673216,-0.2121,-0.1759,0.7832,0.830
82.682843,-0.3053,-0.2169,0.5945,0.703
82.693056,-0.3625,-0.2391,0.1540,0.461
82.705126,-0.3316,-0.2370,-0.1871,0.448
82.713247,-0.2909,-0.1302,-0.4423,0.545
82.724158,-0.2427,-0.0584,-0.4348,0.501
82.740525,-0.2708,0.0520,-0.2842,0.396
82.742900,-0.2722,0.1160,-0.4134,0.508
82.753342,-0.2197,0.0938,-0.4574,0.516
82.788671,-0.1696,0.0459,-0.3657,0.406
82.789328,-0.1665,0.0421,-0.3630,0.402
82.789518,-0.1612,0.0403,-0.3614,0.398
82.815101,-0.3126,-0.2344,-0.1073,0.405
82.815564,-0.3048,-0.2309,-0.1086,0.397
82.815865,-0.2945,-0.2252,-0.1108,0.387
82.825322,-0.2931,-0.1992,-0.2548,0.436
82.837055,-0.2939,-0.2476,-0.2817,0.477
82.843413,-0.2584,-0.2094,-0.0388,0.335
82.853850,-0.2241,-0.2182,0.2531,0.402
82.863295,-0.0583,-0.2369,0.4203,0.486
82.873037,0.0586,-0.2332,0.5140,0.567
82.882971,0.1822,-0.2890,0.4504,0.565
82.893246,0.1608,-0.4302,0.2393,0.518
82.903019,0.1931,-0.4677,-0.2413,0.561
82.912986,0.2354,-0.4029,-0.6961,0.838
82.923651,0.2817,-0.3945,-1.0697,1.174
82.933126,0.4135,-0.4140,-1.4326,1.547
82.942881,0.4664,-0.4305,-1.5525,1.677
82.953207,0.4231,-0.3336,-1.2921,1.400
82.964005,0.4402,-0.2400,-0.7655,0.915
82.972759,0.5085,-0.2065,-0.2077,0.587
82.982453,0.4473,-0.3753,0.0447,0.586
82.992791,0.0970,-0.5200,0.1403,0.547
83.003533,-0.3515,-0.6872,-0.3294,0.839
83.013018,-0.7044,-0.8202,-0.9069,1.411
83.023411,-0.5455,-0.8105,-1.7147,1.974
83.034506,-0.7323,-1.0800,-1.8163,2.236
83.044260,-0.4830,-0.8257,-1.8323,2.067
83.053389,0.5205,-0.7562,-1.5218,1.777
83.062998,1.0452,-1.1330,-1.2136,1.962
83.073386,1.2911,-1.4059,-0.9749,2.143
83.082950,0.7851,-1.4009,-0.8010,1.795
83.093274,-0.1472,-1.8559,-1.1340,2.180
83.103707,-0.1480,-2.9003,-1.3143,3.188
83.112524,0.2035,-3.1131,-1.2957,3.378
83.125776,-0.0975,-3.1559,-1.7534,3.612
83.178662,-0.0207,-1.9380,-1.7400,2.605
83.179855,-0.1114,-1.9328,-1.7612,2.617
83.180245,-0.2148,-1.9426,-1.7762,2.641
83.180588,-0.3356,-1.9725,-1.7826,2.680
83.180937,-0.4750,-2.0265,-1.7777,2.737
83.182857,0.1061,4.2327,-0.0981,4.235
83.192980,0.1206,0.9228,-1.6358,1.882
83.202688,0.0318,-0.9912,-1.3116,1.644
83.213013,-1.2456,-1.5288,-0.2476,1.987
83.227960,-1.7853,-1.3629,-0.2435,2.259
83.232810,-1.5172,-0.9464,-0.7794,1.951
83.243791,-1.0327,-0.4387,-0.3029,1.162
83.256948,-0.4912,-0.1439,0.2568,0.573
83.262839,-0.3876,-0.0977,0.3494,0.531
83.272589,-0.4665,-0.2006,-0.1424,0.527
83.282547,-0.5315,-0.1969,-0.8893,1.055
83.292692,-0.4458,0.0469,-1.2218,1.301
83.303026,-0.3595,0.3207,-1.1150,1.215
83.313429,-0.1901,0.5041,-0.7224,0.901
83.330758,0.1221,0.8180,-0.0207,0.827
83.336028,0.3693,0.9311,1.4925,1.797
83.342394,0.2621,0.6518,2.2185,2.327
83.352475,0.1593,0.4053,1.7782,1.831
83.363019,-0.0540,0.3549,1.2086,1.261
83.372954,-0.3166,0.0687,0.8183,0.880
83.382451,-0.6411,-0.4825,0.1901,0.825
83.392507,-0.4376,-0.8266,-0.4838,1.053
83.402234,0.2575,-0.5165,-0.9300,1.095
83.412559,0.6273,0.1344,-1.1635,1.329
83.427005,0.8810,0.7640,-1.1692,1.651
83.432712,1.3334,1.3151,-0.8982,2.077
83.442815,1.6545,1.4677,-0.3934,2.246
83.452676,1.5462,1.3137,0.4342,2.075
83.462426,1.0426,0.9156,0.9087,1.659
83.472566,0.4819,0.4220,0.8808,1.089
83.482299,0.1118,0.1421,0.7417,0.763
83.521663,-0.1236,0.1893,0.7140,0.749
83.522891,-0.0337,0.2720,0.6749,0.728
83.523236,0.0533,0.3556,0.6374,0.732
83.552795,-0.1066,0.8332,3.4429,3.544
83.554137,-0.0343,0.9064,3.4130,3.531
83.554770,0.0354,0.9676,3.3888,3.524
83.555279,-0.4703,0.5109,3.5448,3.612
83.563457,-0.8293,0.2325,3.4907,3.595
83.573419,-0.8855,0.3623,3.2768,3.414
83.585621,-0.6824,0.6934,2.9768,3.132
83.593152,-0.3288,1.0950,2.5716,2.814
83.604709,-0.1132,1.2922,2.1111,2.478
83.614151,0.1440,1.3025,1.6457,2.104
83.631184,0.4334,1.1368,1.2889,1.772
83.633839,0.6184,0.9013,1.0702,1.530
83.643779,0.6676,0.4563,0.9884,1.277
83.657858,0.6768,0.0901,0.9874,1.200
83.665235,0.5278,-0.3195,1.1871,1.338
83.674110,0.4733,-0.6127,1.3113,1.523
83.685519,0.3346,-0.8980,1.7660,2.009
83.693843,0.2351,-1.1253,2.3612,2.626
83.703016,0.2172,-1.3569,2.6453,2.981
83.713138,0.2585,-1.4713,2.9715,3.326
83.730183,0.3728,-1.3424,2.8857,3.204
83.736245,0.5908,-1.1535,2.2337,2.582
83.745472,0.5821,-1.0044,1.5738,1.956
83.752449,-1.0654,-0.7499,0.4869,1.391
83.763069,-0.8836,-0.9428,-0.7039,1.471
83.773259,-0.3172,-0.7907,-0.9901,1.306
83.782748,0.1900,-0.5404,-1.2663,1.390
83.793154,0.4137,-0.1936,-1.5994,1.663
83.802360,0.6617,0.0668,-2.0669,2.171
83.812696,0.8932,0.2254,-2.4708,2.637
83.831712,1.1474,0.3449,-2.5440,2.812
83.833078,1.5356,0.4200,-2.3263,2.819
83.843413,1.7292,0.3986,-1.9289,2.621
83.852843,1.9045,0.2888,-1.2787,2.312
83.919130,1.7490,-1.0657,0.3363,2.075
83.919993,1.5670,-1.0405,0.3047,1.906
83.920388,1.4029,-1.0148,0.2787,1.754
83.920764,1.2749,-0.9852,0.2584,1.632
83.921082,1.1718,-0.9513,0.2412,1.528
83.921385,1.0937,-0.9131,0.2264,1.443
83.932473,1.4120,0.9693,0.0119,1.713
83.933488,1.9643,1.4000,0.1759,2.419
83.949206,2.6229,1.2673,0.8740,3.041
83.953862,2.0059,1.0506,1.3625,2.643
83.964037,1.6906,0.7633,1.6977,2.515
83.972979,1.5522,0.3802,1.9731,2.539
83.982591,0.7068,-0.4611,2.6216,2.754
83.992705,0.6637,-0.4542,2.6192,2.740
84.002838,-1.2563,-1.4994,2.5425,3.208
84.013066,-1.7760,-1.9566,2.3695,3.549
84.032632,-1.3505,-1.7440,1.9985,2.976
84.039231,-0.5001,-0.4620,1.4852,1.634
84.048757,0.3755,0.6688,0.8917,1.176
84.053332,1.0145,1.1978,0.2788,1.594
84.062875,1.1884,1.1697,-0.1358,1.673
84.076372,1.2477,1.1562,-0.1255,1.706
84.083778,1.0014,1.0892,0.0952,1.483
84.093400,0.3757,0.7434,0.2812,0.879
84.103461,-0.2317,0.5481,0.3317,0.681
84.113179,-0.7184,0.6730,-0.1075,0.990
84.123303,-0.7231,1.0046,-0.7119,1.428
84.132914,-0.6472,0.9605,-0.6957,1.351
84.144952,-0.1833,1.0679,-1.9163,2.201
84.154937,0.3367,1.2191,-2.0031,2.369
84.165516,0.6258,1.2843,-1.7411,2.252
84.172940,0.6200,1.1386,-1.2724,1.816
84.182666,-0.0059,0.5787,-0.7153,0.920
84.192919,-0.7282,0.1048,-0.3997,0.837
84.203031,-1.1444,-0.1701,-0.1761,1.170
84.213338,-1.2793,-0.2408,-0.1028,1.306
84.223214,-1.3879,-0.3141,-0.0783,1.425
84.268095,-1.3463,-0.3180,0.0146,1.383
84.269289,-1.3551,-0.3399,0.0199,1.397
84.269600,-1.3728,-0.3687,0.0263,1.422
84.270167,-1.3979,-0.4064,0.0349,1.456
84.301725,-1.0283,0.1287,-0.0571,1.038
84.303200,-1.0539,0.0797,-0.0448,1.058
84.303661,-1.0701,0.0348,-0.0325,1.071
84.304519,-0.3555,0.3659,-0.4666,0.691
84.312814,0.0916,0.4942,-0.5504,0.745
